RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
394425,50,"Buffalo, NY",msa,NY,760.9035479548888,775.7872859062666,786.5191270819088,790.8524488791071,800.2467729406559,808.5241647413604,810.7509166612555,811.4707573788021,809.5354246591639,804.790024096974,799.0560602118916,798.7714807429044,800.6132869749263,801.0631810208804,801.9395330279361,818.5699460696516,834.3876528657718,843.6301598044809,832.554712049539,826.8251108381422,825.8012578398393,825.0512979600024,817.0616879167146,818.0740817508889,825.9744907953691,841.1704900714979,846.1356553799405,849.4822355319063,855.3026147107691,864.8623492232724,870.5855137013108,870.6544705313019,862.2169042184969,863.0641467123722,859.181697898001,865.2993099591888,866.4492484764729,874.0439041209191,878.6991787158823,885.0342604930232,888.9795981325698,893.5837891404054,895.5015357501986,896.9264656694601,892.6135605608022,890.0585937231342,891.8417197435505,897.8757057847462,903.0972352508685,903.7106381908529,910.2073302243349,918.560814384255,929.7265700247345,928.9663173106995,932.2397815213285,930.5429585880715,930.9327789363834,933.3260197342083,929.7232443831754,937.3435904232728,933.7838534713743,947.4408775908105,949.8440957302489,965.9190339284762,969.6914831803808,979.7981136674105,981.7790902363528,985.9768030641003,988.5552830600433,993.2248744070337,988.5798673333458,989.582748418714,993.9772954906014,1012.1949180903226,1021.2371261491081,1030.9285075566027,1040.9483873134811,1053.6274833925615,1064.7341173540365,1073.7785946470797,1086.218391367603,1092.0366414048392,1095.2791269564348,1099.6406914336508,1108.005796173773,1121.6542122907952,1132.176988529264,1138.311169095279,1147.8874978958263,1157.1606010009125,1173.4106957992024,1180.4722444426939,1183.87981888117,1181.9323707434094,1186.8706687628178,1191.2362960479095,1202.4328450637709,1202.586022642556,1209.920200541448,1210.8674174002772,1222.2328080028615,1229.8241980485675,1244.7782660601445,1251.8511950641316,1253.13903782901,1256.040705095567,1253.297395199236,1260.2333138765644,1258.9099625080496,1269.3845036122036,1277.1253811640247,1282.120856783644,1289.393697012471,1292.938081910388,1301.0421007420284,1305.214301158463,1319.8676182156184,1324.0759824150819,1329.1137049085705,1324.9957040982902
394388,51,"Birmingham, AL",msa,AL,871.8125932730142,877.4645753961297,885.2749939657043,888.9709439431977,887.3395867808105,886.5269678414173,888.088966460421,889.204563393631,890.8532509224239,890.8735652282427,891.5016330622697,893.8822215726756,897.3500784246664,901.8611466714169,901.9552775836636,904.4605820951806,905.4014489645836,907.1428510763784,906.1647940222003,905.6720288937214,903.4341990976741,901.2627395527419,898.6571551187545,900.8644085061865,902.4448229669864,909.154934343559,915.1767980417419,922.1872765966554,926.3242072469402,926.8845970089009,928.7403463900062,927.1399632957181,933.1118501269206,930.2473785191913,933.9066619766927,930.028195507434,932.3499954225812,935.0035191082717,942.2278993711254,951.4990666306267,958.8358884953713,962.81338256621,962.9562051783954,962.4576690274523,962.0704767279743,966.2223912422044,968.1176077905208,973.803049258018,972.9239356519666,978.4510406938474,978.2334701376633,984.6981763203214,990.8164251716446,997.1662818689865,999.2256860671903,999.9391217521585,1003.9150139434543,1004.412536334809,1005.0714984815551,1003.2827723409403,1006.0046771982744,1006.6736626354331,1017.7797270888035,1023.643147268923,1025.97615009091,1023.0645734363385,1031.8006605798785,1040.831021813964,1046.8133697208532,1046.6176351059457,1049.7212725986667,1054.9820103390994,1060.4903077947158,1062.6360741804717,1064.0480137289107,1070.8655605669649,1087.925350550947,1107.0226842896075,1127.648769351482,1140.4856738618628,1147.005112381983,1147.248307745946,1149.7226815511965,1162.1398548320276,1171.3024015182018,1178.6155185518255,1181.732924803999,1190.400785076125,1200.8174844972682,1212.4112507144532,1224.8740654234582,1232.697738196282,1231.1989483934556,1222.8240422286326,1222.874164119334,1220.4539014576424,1222.9533887346158,1226.2923777397775,1240.1576217885017,1254.2260254080584,1263.0960226135874,1270.272022151418,1278.365639279692,1285.7069579898189,1286.8197006078083,1283.104129631557,1282.9894715932426,1281.1954528214553,1283.1607995921493,1288.8438342941904,1295.8316175335137,1302.3055796498227,1301.1088885349895,1307.9852280057798,1314.5578252566545,1322.9061576738343,1334.5765434516677,1342.8816172987326,1343.885932707014,1339.4205530675038
395031,52,"Rochester, NY",msa,NY,895.2397380244922,891.4280391777896,898.9231871329339,902.5868383864338,910.967647289151,920.7498329410384,920.4996763457897,916.2354952297877,913.6245567543945,921.2274304370784,926.8889448783982,921.245689218154,919.1675912618191,924.905603203181,938.4829631290863,938.1919502526523,943.9174450684014,946.8207151862769,949.8401044631983,949.5477343063936,949.1325032253966,950.2334157605684,948.9696350756193,941.9762805965129,945.2121919692714,953.711691671133,961.6294896415731,967.2005402684763,966.5320945590998,974.8635193566234,979.5652896173915,983.1797187612855,981.3978524894688,977.7190673510815,976.4310293215086,974.5287375733285,981.1974656225476,988.8462885559136,1001.617603863537,1006.83707700334,1013.2550496155499,1013.2316322624514,1014.8069702268679,1015.2013245567668,1015.8334489233283,1011.9046553830528,1006.7548237083787,1007.1811866276956,1010.8643166746465,1017.8765193025768,1024.2365963872073,1036.6561475416186,1045.3256593127062,1053.6665095616888,1053.069903016276,1052.134280850422,1047.7559597622437,1043.4068591486514,1041.0097666073732,1043.754430948538,1051.1167579190972,1057.9504324035654,1064.529948100142,1066.6896281747368,1069.3449535871862,1074.0078272536807,1082.0559080542669,1088.2425525170343,1096.9475595351266,1100.048173091033,1106.0380301424427,1113.9102103808787,1117.144930298918,1125.6521494382064,1132.3756082471382,1151.8558694673807,1170.695088360818,1184.7508567661262,1197.2619244610685,1209.4524665788808,1211.7300279681597,1214.6352423318733,1212.6212948399418,1213.6023049948278,1215.6300959920136,1232.022273859043,1258.0341369708417,1284.3327282832147,1306.7213811310814,1324.0813002987313,1334.2013743102414,1328.9217160865664,1321.0373978807456,1311.450984342466,1311.153068668265,1312.846187766042,1323.4791316620722,1326.6150328338263,1335.8231053419352,1350.0795182383679,1368.1699815172353,1381.9065987536883,1388.8102773120374,1390.8367328719403,1395.960439039377,1397.8554083576983,1402.1276316391636,1405.1023261389446,1405.5645679830532,1418.0708454088299,1423.5652794911719,1437.3127053580074,1440.3517363105748,1450.4494487544425,1454.704746471617,1455.3712305377355,1452.7062228199954,1457.02390191117,1466.173563595946,1475.246414728682
394640,53,"Grand Rapids, MI",msa,MI,901.3801399935202,906.6493648293031,919.5019810649263,935.7738515850934,954.8021989783177,972.6519963685065,981.5073509353336,990.2307665126011,987.7074008472721,985.815862914142,980.1061110469866,980.5144907903162,982.6856866289717,988.3992918097771,1003.3339963383884,1021.137731235028,1043.1249500082831,1059.3800960556666,1067.3333583873614,1065.4962241895257,1061.7881935213716,1052.8149624407258,1056.7790525585788,1060.320353276438,1065.3689563595592,1076.6221722661926,1086.7592730289991,1108.1257197746304,1121.9661018228155,1135.5101473744385,1138.2363459814608,1132.3615940552509,1125.3540648247804,1125.0369697990286,1117.1547397084544,1112.8064269421288,1112.0249313513768,1125.0580264369717,1142.776892151451,1160.4796651553474,1174.0151336580059,1181.9023416942446,1186.9093960757657,1189.745960926696,1185.8288510772975,1180.60037686959,1179.08517891688,1186.457565913917,1191.1989829510062,1195.9620795923515,1200.8568585965784,1211.048625304398,1225.281792652884,1237.5983905746518,1246.819564048129,1243.7830327051045,1238.7992570451015,1232.7387396403253,1236.6127764523917,1229.5138529813614,1235.2095724890537,1240.344842302198,1261.5647602029487,1268.0635537318851,1275.5942586027793,1283.0681509529818,1294.8256898168243,1295.79322936611,1294.6119229384756,1296.389832587565,1304.7925749483518,1309.2173930400209,1304.8108294132787,1310.409359756497,1329.9676333212014,1354.2305490812992,1377.8465867718235,1395.642700621174,1426.7819650932488,1446.460937443008,1461.5072786081655,1438.312204587043,1442.8248270782,1452.182063479851,1478.3887400322303,1486.2377117517017,1491.086278894944,1518.7430660968628,1543.322949223051,1563.464235941214,1576.0788624385405,1588.2807234483753,1599.4571861887157,1595.4717171872855,1587.790091684286,1573.2041867221149,1577.4384459759015,1578.4096243190859,1593.7948754703636,1607.2413982512496,1632.2122267311447,1648.9119883577785,1661.3838623871018,1662.601307051737,1668.7866853567848,1666.052235256037,1671.0130081245466,1672.4124029488162,1681.4503470339416,1684.2877152895753,1698.6727858812953,1705.7839052986988,1717.8701638952919,1726.5021492595042,1736.0541132072897,1749.5340451088325,1752.9396581920364,1749.0018436821508,1738.7224438642015,1742.3116461385296
395167,54,"Tucson, AZ",msa,AZ,855.9239033670219,858.033573444103,861.1345397502458,863.4917656862704,866.4195659541873,868.1898600734806,873.0822410859918,872.3005815414242,872.9878272874348,870.515268793069,874.099058438768,876.3996677334582,882.6626926769018,884.7944218670591,887.8881047600397,888.654368578728,894.5592067167715,897.6471423481231,899.5458878121725,899.1796859109019,898.3629650842774,898.0935887748682,897.8022616388439,902.4693904914202,908.459131403083,919.8546708632491,929.3574614156988,937.699481442009,943.3043083129726,945.1507031689345,945.9425080487654,944.6124215497441,945.5618814571825,949.8579912388736,954.1920089161174,954.6444049118046,957.8786313044563,966.1079863102846,978.7481723130137,989.2362134049812,992.7916374538607,998.4452089412209,1000.1573498314623,1003.789112680415,1005.8228952359661,1009.5528429192644,1017.219755772428,1023.3381185946099,1030.6986680355622,1036.21246349482,1046.5969684064585,1053.1333494771582,1061.947848581897,1066.9978800473596,1072.1812354842318,1073.5513266919213,1073.23319252567,1077.5488752716026,1087.8044840038435,1092.4127763029978,1100.307112354755,1101.7473108512308,1111.4441328166622,1111.6949475115075,1111.6339197610896,1112.925815527342,1123.22752522388,1137.7640573699343,1154.5279333016088,1172.9719732407486,1179.723840339302,1187.215663959594,1188.7429118707023,1203.9099162883688,1219.010806003506,1242.5536115431723,1262.4760335059887,1284.3785441594487,1306.7324854639237,1338.7674988266767,1368.9104620344635,1388.6027086037477,1401.8581124135014,1411.210795949329,1422.9515140480808,1433.5752068041943,1446.2727355353359,1456.6068580874105,1463.3906281834325,1472.501829945053,1482.3093717240845,1493.1825929327945,1497.3264812544016,1490.427689450674,1489.0176602063027,1488.2304431683865,1494.9303718240753,1498.8436930252185,1504.1279698639062,1511.3766189176733,1521.80061204201,1531.4913209096462,1542.9670746119555,1545.1540007782082,1547.7363198553728,1543.3159213324448,1541.7996716331133,1545.7363090054698,1555.1477021746748,1563.355142390261,1561.3859293756882,1559.9337918331091,1562.5030977601061,1569.6516104417788,1574.8989706431478,1574.5034602006626,1580.533158127245,1584.4401952593207,1588.0078353313304,1583.2246047670496
753924,55,"Urban Honolulu, HI",msa,HI,1902.5380037414197,1915.3886869331495,1921.981933616648,1925.460031179755,1942.882037612023,1947.9136509074053,1957.5067408499929,1959.8906617742807,1967.2275779024762,1967.3789388276891,1970.351846867408,1978.1083421650014,1981.1443100717522,1982.3320832396191,1974.6647873996142,1982.9571728538185,1988.1476668021598,1993.0013587884562,1992.497964850989,1992.051258599389,1989.613384377605,1982.634950052108,1983.5956081656072,1984.0142936058285,1993.5753955253444,2004.5224732784327,2014.1488847038465,2034.2895093663285,2033.541239028432,2032.729389596279,2022.2138028509285,2025.9027229903336,2029.0128564278887,2033.70646198652,2035.4584120081793,2046.5732206818013,2045.2907910436627,2049.9584595185875,2049.588688574686,2055.281741484033,2057.94271198058,2063.763154612611,2067.5154193507756,2065.3543438209003,2065.653998463798,2065.248129761335,2074.549078592975,2074.6655057814937,2081.564543045656,2086.67670967046,2102.6089730634512,2113.26231802501,2115.872717190499,2109.498462072421,2112.236653048755,2119.6407317287235,2125.762504218259,2127.7991590910183,2126.39094081137,2128.0327103202767,2131.03458711728,2139.4892616227235,2135.6242846939303,2125.854270109589,2114.5428104944735,2111.5818320725643,2115.202477347772,2111.7470709317427,2116.94671993242,2113.2360205106347,2124.1288042099327,2135.7255425730837,2146.536310539365,2166.577785048435,2185.2136523806257,2218.42108471429,2233.6839882935815,2246.992575300962,2273.941464267516,2303.0168071498865,2332.5247707027793,2342.903303087163,2342.8027328402773,2353.0229586001574,2350.1721203695693,2384.9312815761386,2398.185124222546,2416.046516311219,2417.048685522558,2418.129963657433,2433.5742093019658,2439.573687275197,2444.17935062471,2439.6800204537144,2432.0936641167555,2442.8127217541482,2455.325404880086,2468.203402586071,2482.68215710112,2501.3211909412735,2518.2613187397255,2516.7237865426146,2518.7362119437516,2514.9626165156938,2532.593931667522,2537.726653930219,2539.7063048159634,2533.8196879644915,2541.397025590105,2556.0340773448493,2576.8419436800596,2585.5026352000627,2604.4394692951505,2616.203220233251,2635.2203176212547,2640.0262258208886,2646.961465415085,2660.020170373228,2661.1084709208317,2669.0253772375613
395169,56,"Tulsa, OK",msa,OK,912.9269025776745,918.7188900485205,920.4063722702205,929.2547135927357,931.1660737811262,932.814234308274,934.7625294663686,940.4003225485,936.1251427189605,932.7498890985119,927.374829361792,929.8665874932237,930.9904735753308,930.0938099345049,932.4211704431864,934.9907031283132,946.3397416648447,948.5164247595541,951.8879496054037,946.3706906109054,942.9128240457719,939.1529767424358,936.0654868635937,942.0262428017014,939.131107294918,941.7270549892274,939.8362829050927,947.0849823499037,952.3815977754676,956.4219302588782,957.6671670734099,954.3446797226118,950.7076197351059,948.9423760187314,952.6181064764224,954.2441157381948,956.9893703922464,957.0425226069065,959.6201516649107,962.4399208044706,966.3798205429575,973.1656760093164,975.4406772254431,977.0049444048595,976.1818209262544,977.3098490302406,977.3197745190882,977.7243660651347,979.7974932910565,983.2888154801587,986.8762164120025,990.616713139138,994.1990925097102,999.1990273050836,1003.4178487063186,1003.382135114106,1005.6638193106367,1005.1825639449536,1011.5772040089623,1013.1065344401018,1017.0948081837284,1020.1169352674052,1025.1305038286098,1026.9986729457328,1031.127935570574,1036.4660715117266,1048.54253101803,1055.6282112876493,1062.159381932396,1065.6441552891117,1071.0763020942254,1076.4941870690395,1083.7279081093382,1095.7733237660043,1104.4267834023078,1121.0152082726593,1134.8024828118778,1152.1686367708116,1171.091550001427,1187.8309343384853,1205.386859780487,1206.7634818201523,1214.7389912645529,1226.2026725730293,1239.1879173581813,1250.6152835617213,1265.1354056734724,1284.513321519367,1299.0082049951893,1306.3264298896631,1311.9448945941642,1315.0873260021885,1306.2304752747184,1299.9368535298368,1291.245491817016,1294.2538746952198,1297.9282114007922,1303.5299296710648,1312.38981840706,1319.2290569075567,1334.279342857297,1346.9536728700043,1358.886209492135,1360.4312973411068,1359.686107289623,1356.6101711663762,1362.0084764658686,1366.680223016081,1373.108710644355,1379.8358578989437,1382.3038554026127,1391.314565746884,1400.1388293616722,1414.4494624692127,1417.318984638728,1418.923297384583,1421.932455311686,1427.110136783621,1423.8806940594689,1419.726638767348
394619,57,"Fresno, CA",msa,CA,1061.4010497834852,1063.7357169290892,1067.0907426674999,1074.1650732678813,1079.7903943045603,1083.1699273592133,1086.2737949728526,1090.5659955732683,1098.0075711633824,1100.2005932205611,1105.1549332428694,1103.746929633277,1099.9057919257543,1102.9349335188313,1113.4388806535983,1122.0588981105648,1125.846062899143,1129.1902871266143,1139.2746941892472,1141.8783313597733,1149.3553842492188,1146.7414459856693,1150.241268731064,1147.7640234602688,1150.7646422631149,1151.9993850132992,1156.1922905823196,1172.0701468746115,1187.102058888692,1202.0529726782192,1203.3656064839647,1207.5450283539085,1213.2897034341086,1218.8097172835003,1225.6601841101162,1226.3265608029606,1222.1775603686563,1223.98906350781,1232.9710198248215,1252.9231394938315,1257.247292384751,1263.8790763729562,1266.6951343757705,1276.0769221870216,1278.9168701829724,1288.072976534809,1293.5380139600911,1300.6301031052142,1301.749376548113,1313.4859411677546,1325.0005975263396,1341.7424390035162,1350.0640195487015,1359.9803460864518,1364.7122124873442,1369.3690901382272,1375.42184960338,1382.7375369596475,1387.812427553999,1394.365454020579,1402.8845806470824,1410.886436842886,1412.4081091992105,1406.1942153234493,1405.9864717112287,1416.883928582589,1429.2608121129574,1446.075746182901,1464.3555516703166,1487.7204742753445,1502.9617363765694,1508.9894732778878,1529.438464135205,1543.1370145232452,1576.7625862467132,1606.88771794839,1652.6876297080426,1681.3132173296476,1706.7602489166604,1740.6158537401648,1759.6029397530544,1761.9047290061087,1768.103844487831,1774.9921174876524,1795.0257102095131,1791.276919046527,1807.0590057371776,1824.6187304265281,1848.1899506814968,1861.6814546398368,1856.770268236862,1855.8237007287437,1854.345103499826,1864.957629531126,1864.9229087686135,1884.0423339733843,1892.8824146901245,1908.470070584005,1907.1546928901798,1913.1618484528021,1931.6847828213695,1966.488430542794,1981.2080499879692,1980.8344367520767,1969.5024182955524,1977.222477443041,1986.241394335395,1980.2336275627881,1974.7166262275525,1971.3607265782218,1985.1847278192658,2004.648902061308,2020.2518160669788,2036.2987911791615,2047.6074950471234,2049.934179570353,2052.84352125999,2047.8718903640577,2051.2184137402523,2041.1374966451438
395238,58,"Worcester, MA",msa,MA,1051.8740826377918,1060.7489648998774,1071.7830013768712,1077.9106301663908,1080.1243739561714,1088.0602914668575,1089.4449057294319,1093.3369974252141,1090.7505969512183,1095.0070298687344,1098.6921258038788,1110.9857275525496,1113.2922384851097,1114.9626677005258,1104.108794419312,1110.7734681544523,1125.060686205775,1145.4899714100957,1157.1607394000337,1155.958989142984,1158.2088410151719,1159.53184685994,1159.965567945985,1157.3088037930163,1156.3169031714174,1164.7947326532478,1176.0623916573948,1194.4099878184602,1204.5448290298305,1212.598534592286,1206.444018101879,1203.9319854056325,1201.4285250390906,1206.7108099892578,1213.956135584731,1226.4070447786657,1228.5994662509647,1236.339971333056,1240.4777069860666,1257.2347391149237,1264.0949062980587,1276.064408049102,1282.1461673168762,1289.0966395766936,1288.9582418271373,1284.9112383001793,1292.8795438539098,1299.3892527657015,1308.7051195268957,1313.6012651910555,1323.6650204440948,1337.4400628122557,1337.0896910922581,1343.456939156295,1349.037580182032,1351.5276848019378,1354.2078715415894,1358.2135780170404,1364.270248906543,1373.9092331350012,1381.432153889817,1394.9292409684483,1400.243915230252,1402.3545226473816,1405.753123636288,1412.3422058074418,1416.8140238861636,1428.4003973963108,1429.1509465198826,1437.1666392790548,1437.5412738121022,1447.7725237869865,1450.7097526271605,1460.452670523259,1468.3013495273226,1487.171360241334,1508.8187042621907,1528.6742293561904,1550.1863687500115,1572.6620773979364,1592.7702427295408,1601.2053077530989,1615.0269012382585,1613.8688452373622,1627.674535121684,1635.580607919891,1664.9411553014409,1688.053492370417,1718.9993278153781,1747.9733288300267,1769.6048703135245,1771.1994956335877,1763.104437807966,1750.7996485676122,1754.3640661572017,1764.2724970726426,1781.5568565197736,1793.5673654143295,1808.1249916349561,1827.5651913275522,1844.3882245059303,1861.4310447139005,1874.829085140342,1884.7838850711885,1889.867083067614,1900.5812235667222,1894.4881941832148,1895.3609811068054,1893.7983843001532,1918.9341092263455,1941.80871876681,1955.3365379396164,1977.974890498787,1992.0167535774779,2018.9682318856815,2019.7203923543232,2027.8628739298588,2016.5523835609447,2026.8417813144124,2022.0534465534465
394938,59,"Omaha, NE",msa,NE,825.0405551973197,830.4011994144336,835.2646334229293,835.5565613114367,839.6532564834973,841.3151309261517,848.3053020750333,849.4940903640976,847.1465558542235,840.8407515130062,841.9704151942076,848.0542327807804,855.6106717756073,860.7094077369632,863.611524505687,866.4425124077709,865.9651046335568,867.577978010616,871.6057977273813,875.1408675874385,878.7305891534841,879.8833786942546,878.3558647873882,877.5564267024716,879.2582615392645,887.1057123776836,893.8755740311246,899.637248187156,900.6130695396337,906.586365184817,910.619386125253,911.750158841271,910.8646922386516,905.9141172388204,906.5319688433369,902.9281044480693,903.6920514407718,907.6777387044455,916.1463943267739,924.1099046999315,929.8361819043976,932.7974237809108,935.5797478191903,937.9271092510927,937.9194691516636,938.0464433606329,933.7765811539592,932.5993319399156,933.524997480175,940.0500187995366,948.8934064353338,956.9541238759327,964.9948898947333,970.0002755236158,971.8206924384004,972.0327517730844,969.1816397051861,969.0285139470631,969.7038246365603,973.3741425385668,977.7051172653851,979.8584301652888,988.2337021567274,995.7395943834935,1005.5630769670582,1010.6989474407441,1017.6845388782523,1018.9114139290812,1016.6979297176907,1007.0688036015047,1003.4791660937951,1004.2742787010585,1011.2243011415651,1018.4190965200963,1025.049609732094,1035.7209507801617,1050.1693367917744,1068.811644013992,1084.0616748525615,1093.1385108699105,1095.633851097817,1097.5318871108952,1099.8021711609438,1102.707825830391,1105.5117303269785,1109.8141426103796,1122.2842212316598,1139.0771920991526,1155.3010922698838,1168.02572785105,1181.022453050026,1190.4844091464831,1195.2352828625937,1191.887218826674,1192.1440246743707,1195.3931241921846,1206.2981516196032,1213.276524783569,1226.5441874259175,1234.8515488099235,1247.2886905979665,1253.1367928741643,1261.3379644252998,1266.1027191597689,1266.2664368292258,1264.3652945820274,1262.1090338383117,1261.1003237102384,1262.2473589011822,1266.102405596558,1276.8417119764629,1285.053566668389,1296.528464289834,1306.5148467536478,1316.0628559332617,1322.695087157593,1321.143740558328,1318.7154520670335,1316.4875805833462,1320.975924471211
394415,60,"Bridgeport, CT",msa,CT,1678.2719406420654,1690.9466052245798,1707.554838669433,1714.2572509216097,1722.2781471700387,1724.611513408788,1744.2201159258939,1747.9597809030279,1746.2999746515113,1734.0449894331393,1736.4151012992754,1728.9618265647987,1741.9787161750096,1740.1742726856028,1753.793466869199,1758.3550343173276,1767.9259896299986,1771.373622752932,1769.3207766941443,1767.9830553318156,1766.6276703778867,1769.1705695053347,1759.6609509881682,1755.7128737651497,1750.5871540974376,1767.4511359671683,1778.8362700482705,1801.5720317509072,1822.2207425670022,1835.0650750177565,1832.7063290321764,1823.7225558762054,1814.3570608994478,1811.7939648846411,1805.5162923194769,1817.4144963268727,1819.9573049394803,1845.1679581404612,1853.2136173143492,1866.930612416443,1873.2131659694774,1888.1424481354263,1893.3193773201822,1888.8094717352528,1891.1585318206342,1884.8334922611932,1889.7110629917938,1889.0561701386937,1898.6018193705297,1903.7069046856648,1912.3810153153618,1927.6023244924372,1936.698940445889,1946.0551151145012,1947.4661248497523,1950.630687037569,1952.248059259773,1956.5578371061997,1947.6319622935662,1942.4157675811966,1948.1956709652984,1969.3793483565858,1983.3824031229988,1995.9572393366914,2004.5660607924656,2018.9442639753986,2030.6314535555862,2043.5775335310611,2053.3327772605703,2066.582098426032,2080.2351107960967,2079.829069534387,2083.297511585277,2082.7053112337358,2111.172149707358,2141.6812365271426,2186.1608012801776,2221.893733969276,2250.506230679941,2263.35342794268,2274.4892567690467,2270.2589144971384,2270.416813014966,2272.8151712981726,2290.58687263719,2311.4880537225404,2338.491957448703,2377.34586385004,2424.9865002801016,2466.3904516410466,2490.4473898134524,2496.62542423347,2485.804612149487,2472.8494636656305,2455.9593834516872,2445.6657209981254,2448.2068880262254,2458.138383114571,2491.3252943658613,2508.320683630088,2532.0762149074826,2552.4547584062984,2571.1659174410847,2585.533258121667,2574.308998274218,2574.033619910351,2573.903547612811,2586.2776708402707,2589.2007619485653,2604.682861095059,2617.6137072473744,2649.569012514004,2670.809758206774,2700.6057131383454,2730.065648504348,2750.4625378402484,2750.4127332517933,2735.1356378485702,2742.8235527828333,2756.3162454973885
394653,61,"Greenville, SC",msa,SC,905.8632683713363,911.7837955230026,917.9762552226805,929.2077978636853,937.6476922825086,946.8450113957887,949.2620970229377,950.9255222304612,953.9809443080256,950.476725516163,951.2436085131925,951.4338370493684,957.9196372303027,963.4348618290935,972.2763665104299,976.1891878902758,983.5612770921797,985.9298698716733,992.9303930685809,993.5801425666155,994.4513038765496,990.4444568142692,985.6188919597158,985.1793956606119,987.243189361508,996.3081071700666,1004.0637960792849,1015.3919793125255,1022.5088711992271,1027.2865328000228,1029.3461401020077,1029.5827542634727,1024.345404902147,1022.2476310448745,1022.3606318330554,1031.5375136255054,1035.9469144081347,1041.9876694662444,1044.7771968280651,1057.391528392458,1064.4317071142702,1071.7307996420657,1075.0585975420322,1080.0864595351031,1083.9970252184335,1081.2690616334035,1082.9700525645492,1079.0918358475785,1089.181081962946,1091.126211638426,1099.4192649279744,1099.267024306326,1110.29551050501,1120.5118839727581,1127.5821257808946,1122.0902324388417,1124.2390988801878,1122.4631992252132,1125.096076333483,1118.9224187210298,1122.9918926329308,1138.820720621471,1148.145280686811,1151.0913780212059,1140.6464284521633,1138.614615693112,1138.3435718060052,1147.9843352170358,1155.1116446098108,1165.6176459550975,1169.0467230530319,1173.1594642024666,1177.9924311706336,1184.3628223437868,1198.2249585485697,1213.3646070997668,1233.4368022795175,1257.153453567304,1282.095143036971,1300.7232666460811,1309.5748954552653,1313.9979993815666,1322.246650857738,1326.215017582876,1333.2712951641695,1336.622572365022,1354.4324256321263,1373.9195406083593,1398.5379332689909,1421.2787773869932,1441.8060906008411,1452.8513040167663,1453.1563552092073,1443.5087926889587,1433.343036205665,1429.6449115803644,1434.8318768032188,1447.2201540221845,1454.705020265049,1463.1591416773617,1468.666376861733,1478.0937443285104,1479.9540173195958,1482.2358723264401,1485.3751521031863,1491.874444187924,1500.0994523488323,1501.2732394778398,1501.8643117222161,1498.873699388128,1502.5712969931374,1511.8709950412558,1526.7172288868278,1543.542674105594,1545.9716103363799,1545.502434108137,1536.1984384111713,1541.1350900808745,1548.640952512562,1563.4256018834967
